D1,D2,D3,D4,D5,D6,P1,P2,P3
66.927,61.678,59.694,58.931,55.788,55.269,64.179,68.892,76.944
67.019,61.739,59.725,59.023,55.788,55.3,64.179,68.892,76.944
66.988,61.708,59.664,58.992,55.757,55.239,64.179,68.892,76.944
66.927,61.647,59.725,58.992,55.727,55.269,64.179,68.892,76.944
66.988,61.678,59.755,59.023,55.757,55.3,64.179,68.892,76.944
66.988,61.708,59.725,58.992,55.757,55.269,64.179,68.892,76.944
67.019,61.708,59.755,59.023,55.757,55.3,64.179,68.892,76.944
66.958,61.678,59.664,58.962,55.818,55.33,64.179,68.892,76.944
67.019,61.708,59.725,59.053,55.788,55.3,64.179,68.892,76.944
66.988,61.739,59.755,58.962,55.879,55.33,64.179,68.892,76.944
67.019,61.708,59.755,59.023,55.757,55.3,64.179,68.892,76.944
67.049,61.769,59.786,59.053,55.818,55.269,64.179,68.892,76.944
66.866,61.647,59.694,58.962,55.788,55.269,64.179,68.892,76.944
66.988,61.739,59.694,58.962,55.696,55.269,64.179,68.892,76.944
66.988,61.708,59.725,58.992,55.757,55.3,64.179,68.892,76.944
66.988,61.678,59.725,59.023,55.818,55.3,64.179,68.892,76.944
67.019,61.708,59.725,59.053,55.605,55.208,64.179,68.892,76.944
66.958,61.708,59.694,58.962,55.727,55.3,64.179,68.892,76.944
66.988,61.647,59.755,59.267,55.94,55.391,64.179,68.892,76.944
66.927,61.8,59.816,59.114,55.757,55.239,64.179,68.892,76.944
66.988,61.678,59.755,59.053,55.849,55.361,64.179,68.892,76.944
67.019,61.8,59.755,58.962,55.727,55.3,64.179,68.892,76.944
67.019,61.739,59.755,59.053,55.727,55.269,64.179,68.892,76.944
66.988,61.739,59.755,58.962,55.818,55.361,64.179,68.892,76.944
67.019,61.769,59.694,58.962,55.849,55.361,64.179,68.892,76.944
66.988,61.739,59.725,58.962,55.483,55.147,64.179,68.892,76.944
66.988,61.769,59.755,58.992,55.666,55.147,64.179,68.892,76.944
66.988,61.739,59.694,58.931,55.818,55.33,64.179,68.892,76.944
66.866,61.617,59.725,58.992,55.635,55.177,64.179,68.892,76.944
66.927,61.678,59.664,58.962,55.727,55.239,64.179,68.892,76.944
66.927,61.678,59.633,58.901,55.727,55.3,64.179,68.892,76.944
66.927,61.739,59.786,59.084,55.666,55.239,64.179,68.892,76.944
66.988,61.739,59.664,58.992,55.757,55.239,64.179,68.892,76.944
66.897,61.678,59.664,58.962,55.696,55.269,64.179,68.892,76.944
66.774,61.617,59.633,58.931,55.818,55.33,64.179,68.892,76.944
67.019,61.769,59.786,58.992,55.635,55.239,64.179,68.892,76.944
66.836,61.617,59.603,58.87,55.818,55.3,64.179,68.892,76.944
67.049,61.769,59.694,58.992,55.757,55.3,64.179,68.892,76.944
66.866,61.617,59.664,58.931,55.727,55.239,64.179,68.892,76.944
66.958,61.739,59.755,58.962,55.727,55.239,64.179,68.892,76.944
66.988,61.739,59.694,58.962,55.696,55.269,64.179,68.892,76.944
66.988,61.708,59.725,59.023,55.696,55.239,64.179,68.892,76.944
66.988,61.769,59.725,59.023,55.727,55.3,64.179,68.892,76.944
66.927,61.708,59.694,58.962,55.788,55.33,64.179,68.892,76.944
66.927,61.678,59.633,58.931,55.666,55.3,64.179,68.892,76.944
66.927,61.739,59.725,58.962,55.757,55.3,64.179,68.892,76.944
66.897,61.678,59.664,58.931,55.757,55.33,64.179,68.892,76.944
66.958,61.739,59.694,58.962,55.818,55.3,64.179,68.892,76.944
66.897,61.647,59.603,58.962,55.696,55.3,64.179,68.892,76.944
66.927,61.708,59.694,58.962,55.757,55.3,64.179,68.892,76.944
66.958,61.739,59.694,58.992,55.818,55.3,64.179,68.892,76.944
66.866,61.647,59.664,58.962,55.757,55.3,64.128,68.892,76.944
66.988,61.708,59.694,59.023,55.757,55.269,64.128,68.892,76.944
66.897,61.647,59.694,58.962,55.666,55.239,64.128,68.892,76.944
67.019,61.739,59.694,58.992,55.696,55.269,64.128,68.892,76.944
66.958,61.708,59.725,58.992,55.696,55.269,64.128,68.892,76.944
66.958,61.708,59.664,58.931,55.635,55.269,64.128,68.892,76.944
66.958,61.708,59.664,58.931,55.788,55.3,64.128,68.892,76.944
66.958,61.739,59.725,59.023,55.727,55.269,64.128,68.892,76.944
66.958,61.708,59.633,58.962,55.788,55.33,64.128,68.892,76.944
67.019,61.739,59.694,58.992,55.635,55.239,64.128,68.892,76.944
66.958,61.769,59.725,59.053,55.696,55.269,64.128,68.892,76.944
66.927,61.708,59.725,58.931,55.727,55.269,64.128,68.892,76.944
66.988,61.708,59.664,58.931,55.696,55.269,64.128,68.892,76.944
66.927,61.678,59.694,58.962,55.818,55.361,64.128,68.892,76.944
66.988,61.739,59.633,58.962,55.727,55.3,64.128,68.892,76.944
66.958,61.678,59.664,58.962,55.727,55.269,64.128,68.892,76.944
66.958,61.708,59.694,59.023,55.696,55.269,64.128,68.892,76.944
66.897,61.678,59.664,58.962,55.757,55.3,64.128,68.892,76.944
67.019,61.739,59.725,59.023,55.849,55.391,64.128,68.892,76.944
66.988,61.769,59.725,58.992,55.757,55.3,64.128,68.892,76.944
66.958,61.647,59.664,58.992,55.818,55.361,64.128,68.892,76.944
67.019,61.769,59.664,58.992,55.788,55.33,64.128,68.892,76.944
66.988,61.739,59.725,59.023,55.757,55.33,64.128,68.892,76.944
66.927,61.708,59.725,58.992,55.635,55.3,64.128,68.892,76.944
66.927,61.708,59.694,58.901,55.635,55.239,64.128,68.892,76.944
66.836,61.647,59.694,58.962,55.727,55.3,64.128,68.892,76.944
66.897,61.647,59.572,58.901,55.757,55.361,64.128,68.892,76.944
66.988,61.739,59.694,58.962,55.757,55.33,64.128,68.892,76.944
67.019,61.739,59.725,59.023,55.757,55.3,64.128,68.892,76.944
66.988,61.708,59.664,58.962,55.727,55.269,64.128,68.892,76.944
67.019,61.769,59.725,58.962,55.727,55.269,64.128,68.892,76.944
66.958,61.678,59.694,58.992,55.788,55.3,64.128,68.892,76.944
66.927,61.708,59.694,58.962,55.757,55.33,64.128,68.892,76.944
66.958,61.678,59.725,58.962,55.818,55.361,64.128,68.892,76.944
66.988,61.739,59.725,58.992,55.727,55.33,64.128,68.892,76.944
66.927,61.647,59.694,58.992,55.666,55.239,64.128,68.892,76.944
66.958,61.739,59.664,58.962,55.849,55.361,64.128,68.892,76.944
66.958,61.708,59.694,59.023,55.696,55.3,64.128,68.892,76.944
66.927,61.678,59.694,58.931,55.696,55.269,64.128,68.892,76.944
66.927,61.739,59.694,58.931,55.727,55.3,64.128,68.892,76.944
66.927,61.708,59.633,58.931,55.605,55.239,64.128,68.858,76.894
66.897,61.708,59.694,58.962,55.727,55.33,64.128,68.858,76.894
67.11,61.831,59.755,59.023,55.696,55.3,64.128,68.858,76.894
66.927,61.647,59.664,58.992,55.727,55.3,64.128,68.858,76.894
66.927,61.831,59.664,58.809,55.666,55.239,64.128,68.858,76.894
67.049,61.739,59.603,58.809,55.696,55.269,64.128,68.858,76.894
66.958,61.708,59.664,58.962,55.696,55.269,64.128,68.858,76.894
66.897,61.617,59.633,58.931,55.727,55.269,64.128,68.858,76.894
67.019,61.739,59.725,59.023,55.696,55.269,64.128,68.858,76.894
66.958,61.678,59.694,59.053,55.696,55.269,64.128,68.858,76.894
66.866,61.739,59.664,58.992,55.788,55.361,64.128,68.858,76.894
66.927,61.678,59.664,58.992,55.818,55.391,64.128,68.858,76.894
66.988,61.739,59.694,58.992,55.757,55.3,64.128,68.858,76.894
66.958,61.708,59.725,58.962,55.788,55.33,64.128,68.858,76.894
66.927,61.708,59.664,58.962,55.727,55.269,64.128,68.858,76.894
66.774,61.617,59.572,58.901,55.727,55.269,64.128,68.858,76.894
67.049,61.8,59.786,59.023,55.727,55.3,64.128,68.858,76.894
66.927,61.708,59.725,58.992,55.635,55.269,64.128,68.858,76.894
66.866,61.678,59.664,58.992,55.696,55.239,64.128,68.858,76.894
67.08,61.769,59.786,58.992,55.727,55.3,64.128,68.858,76.894
66.958,61.708,59.694,58.992,55.849,55.391,64.128,68.858,76.894
66.897,61.678,59.664,58.992,55.696,55.269,64.128,68.858,76.894
66.988,61.708,59.694,58.992,55.696,55.3,64.128,68.858,76.894
66.897,61.647,59.664,58.992,55.727,55.3,64.128,68.858,76.894
66.897,61.708,59.694,58.962,55.757,55.3,64.128,68.858,76.894
67.08,61.8,59.725,58.992,55.788,55.33,64.128,68.858,76.894
66.866,61.708,59.694,59.023,55.696,55.33,64.128,68.858,76.894
66.958,61.708,59.664,58.931,55.757,55.3,64.128,68.858,76.894
67.019,61.831,59.725,59.053,55.757,55.361,64.128,68.858,76.894
66.927,61.678,59.664,59.023,55.696,55.239,64.128,68.858,76.894
66.836,61.678,59.633,58.962,55.696,55.269,64.128,68.858,76.894
66.866,61.647,59.664,58.901,55.818,55.391,64.128,68.858,76.894
66.958,61.769,59.694,59.023,55.635,55.239,64.128,68.858,76.894
66.958,61.739,59.664,58.962,55.757,55.269,64.128,68.858,76.894
67.019,61.769,59.755,58.992,55.727,55.269,64.128,68.858,76.894
67.019,61.769,59.694,58.992,55.696,55.269,64.128,68.858,76.894
66.897,61.647,59.694,58.962,55.788,55.269,64.128,68.858,76.894
66.988,61.739,59.694,58.992,55.788,55.3,64.128,68.858,76.894
66.866,61.708,59.694,58.992,55.788,55.33,64.128,68.858,76.894
67.019,61.769,59.725,59.023,55.696,55.239,64.128,68.858,76.894
66.927,61.708,59.694,58.992,55.727,55.3,64.128,68.858,76.894
66.958,61.708,59.694,58.931,55.696,55.239,64.128,68.858,76.894
67.019,61.769,59.664,58.962,55.818,55.3,64.128,68.858,76.894
66.866,61.647,59.664,58.962,55.727,55.208,64.128,68.858,76.894
66.927,61.708,59.633,58.992,55.788,55.33,64.128,68.858,76.894
66.958,61.678,59.633,58.992,55.666,55.208,64.128,68.858,76.894
66.988,61.769,59.725,59.023,55.727,55.361,64.128,68.858,76.894
66.988,61.769,59.664,58.962,55.788,55.33,64.128,68.858,76.894
66.988,61.739,59.633,59.023,55.757,55.269,64.128,68.858,76.894
66.866,61.678,59.603,58.901,55.727,55.239,64.128,68.858,76.894
66.958,61.769,59.694,58.931,55.727,55.269,64.128,68.858,76.894
66.927,61.678,59.633,58.901,55.788,55.3,64.128,68.858,76.894
66.866,61.647,59.633,58.901,55.696,55.3,64.128,68.858,76.894
67.019,61.769,59.664,59.023,55.757,55.3,64.128,68.858,76.894
66.988,61.708,59.664,58.992,55.757,55.239,64.128,68.858,76.894
66.866,61.678,59.633,58.931,55.727,55.3,64.128,68.858,76.894
66.927,61.708,59.633,58.931,55.666,55.239,64.128,68.858,76.894
66.836,61.647,59.603,58.931,55.696,55.239,64.128,68.858,76.894
66.897,61.678,59.633,58.931,55.757,55.33,64.128,68.858,76.894
66.836,61.678,59.694,58.931,55.696,55.269,64.128,68.858,76.894
66.958,61.708,59.572,58.901,55.666,55.208,64.128,68.858,76.894
66.958,61.708,59.694,58.992,55.696,55.239,64.128,68.858,76.894
66.958,61.739,59.694,58.992,55.574,55.177,64.128,68.858,76.894
66.958,61.739,59.694,58.992,55.727,55.269,64.128,68.858,76.894
66.927,61.678,59.633,58.962,55.757,55.3,64.128,68.858,76.894
66.927,61.678,59.664,58.992,55.605,55.208,64.128,68.858,76.894
66.988,61.739,59.694,59.053,55.696,55.269,64.128,68.858,76.894
66.958,61.678,59.664,58.992,55.696,55.269,64.128,68.858,76.894
66.988,61.678,59.603,58.931,55.696,55.239,64.128,68.858,76.894
66.958,61.708,59.725,59.023,55.757,55.3,64.128,68.858,76.894
66.897,61.708,59.633,59.023,55.666,55.208,64.128,68.858,76.894
66.927,61.647,59.664,59.023,55.757,55.269,64.128,68.858,76.894
66.958,61.708,59.694,58.992,55.757,55.33,64.128,68.858,76.894
66.927,61.617,59.633,58.931,55.696,55.239,64.128,68.858,76.894
66.836,61.556,59.633,58.992,55.727,55.269,64.128,68.858,76.894
66.958,61.678,59.633,58.962,55.788,55.3,64.128,68.858,76.894
66.958,61.647,59.694,58.992,55.696,55.269,64.128,68.858,76.894
66.836,61.617,59.572,58.962,55.818,55.3,64.128,68.858,76.894
66.866,61.647,59.633,58.962,55.727,55.239,64.128,68.858,76.894
66.927,61.647,59.542,58.87,55.635,55.177,64.128,68.858,76.894
66.988,61.708,59.633,59.023,55.757,55.269,64.128,68.858,76.894
66.805,61.617,59.786,59.236,55.666,55.3,64.128,68.858,76.894
66.866,61.647,59.633,58.931,55.757,55.3,64.128,68.858,76.894
66.897,61.678,59.694,58.931,55.849,55.391,64.128,68.858,76.894
67.019,61.708,59.725,58.901,55.727,55.3,64.128,68.858,76.894
66.866,61.647,59.603,58.901,55.818,55.361,64.128,68.858,76.894
66.988,61.678,59.664,58.931,55.818,55.361,64.128,68.858,76.894
66.958,61.678,59.664,58.962,55.635,55.208,64.128,68.858,76.894
66.866,61.647,59.633,58.962,55.635,55.116,64.128,68.858,76.894
67.019,61.708,59.633,58.992,55.818,55.361,64.128,68.858,76.894
67.019,61.708,59.633,58.992,55.757,55.3,64.128,68.858,76.894
66.927,61.678,59.633,58.962,55.666,55.269,64.128,68.858,76.894
66.866,61.617,59.633,58.931,55.757,55.239,64.128,68.858,76.894
66.866,61.647,59.572,58.87,55.91,55.391,64.128,68.858,76.894
66.866,61.678,59.603,58.962,55.696,55.208,64.128,68.858,76.894
66.866,61.617,59.633,59.023,55.757,55.269,64.128,68.858,76.894
66.866,61.617,59.572,58.931,55.757,55.269,64.128,68.858,76.894
66.927,61.678,59.664,58.931,55.696,55.269,64.128,68.858,76.894
66.897,61.617,59.603,58.962,55.818,55.33,64.128,68.858,76.894
66.866,61.647,59.633,58.931,55.696,55.208,64.128,68.858,76.894
66.927,61.678,59.633,58.992,55.788,55.3,64.128,68.858,76.894
66.866,61.617,59.633,58.931,55.757,55.239,64.128,68.858,76.894
66.927,61.647,59.603,58.901,55.696,55.239,64.128,68.858,76.894
66.988,61.708,59.664,58.901,55.635,55.177,64.128,68.858,76.894
66.836,61.586,59.572,58.931,55.696,55.239,64.128,68.858,76.894
66.988,61.678,59.664,58.931,55.666,55.208,64.128,68.858,76.894
66.866,61.617,59.572,58.931,55.696,55.239,64.128,68.858,76.894
66.897,61.647,59.633,58.962,55.666,55.239,64.128,68.858,76.894
66.897,61.647,59.603,58.87,55.757,55.3,64.128,68.858,76.894
66.805,61.586,59.603,58.931,55.757,55.3,64.128,68.858,76.894
66.988,61.678,59.633,58.962,55.666,55.269,64.128,68.858,76.894
66.927,61.586,59.603,58.931,55.696,55.269,64.128,68.858,76.894
66.958,61.647,59.633,58.931,55.788,55.33,64.128,68.858,76.894
66.897,61.617,59.603,58.931,55.788,55.391,64.128,68.858,76.894
67.019,61.708,59.633,58.962,55.574,55.147,64.128,68.858,76.894
66.927,61.678,59.633,58.992,55.666,55.239,64.128,68.858,76.894
66.927,61.647,59.633,58.962,55.757,55.3,64.128,68.858,76.894
66.988,61.678,59.664,58.962,55.696,55.269,64.128,68.858,76.894
66.897,61.617,59.633,58.962,55.757,55.33,64.128,68.858,76.894
66.897,61.617,59.572,58.901,55.757,55.3,64.128,68.858,76.894
66.866,61.556,59.603,58.931,55.757,55.269,64.128,68.858,76.894
66.988,61.678,59.664,59.023,55.696,55.3,64.128,68.858,76.894
66.927,61.647,59.664,58.992,55.666,55.208,64.128,68.858,76.894
67.049,61.739,59.633,59.023,55.696,55.269,64.128,68.858,76.894
66.836,61.556,59.633,58.962,55.757,55.33,64.128,68.858,76.894
66.866,61.617,59.603,58.962,55.757,55.239,64.128,68.858,76.894
66.927,61.617,59.572,58.962,55.788,55.3,64.128,68.858,76.894
66.988,61.647,59.633,58.962,55.727,55.269,64.128,68.858,76.894
66.897,61.586,59.603,58.962,55.544,55.147,64.128,68.858,76.894
66.958,61.647,59.694,58.992,55.635,55.177,64.128,68.858,76.894
66.836,61.617,59.572,58.962,55.666,55.269,64.128,68.858,76.894
66.897,61.586,59.603,58.962,55.757,55.239,64.128,68.858,76.894
66.897,61.647,59.633,58.962,55.757,55.269,64.128,68.858,76.894
66.927,61.647,59.633,58.992,55.727,55.269,64.128,68.858,76.894
66.836,61.617,59.603,58.931,55.757,55.239,64.128,68.858,76.894
66.927,61.647,59.664,58.962,55.666,55.147,64.128,68.858,76.894
66.927,61.647,59.694,58.992,55.727,55.239,64.128,68.858,76.894
66.958,61.647,59.633,58.992,55.696,55.239,64.128,68.858,76.894
66.805,61.586,59.603,58.931,55.696,55.269,64.128,68.858,76.894
66.988,61.647,59.633,58.992,55.696,55.239,64.128,68.858,76.894
66.927,61.617,59.603,58.962,55.696,55.239,64.128,68.858,76.894
66.958,61.647,59.664,58.901,55.727,55.239,64.128,68.858,76.894
66.958,61.678,59.633,58.931,55.666,55.208,64.128,68.858,76.894
66.958,61.647,59.633,58.962,55.788,55.33,64.128,68.858,76.894
66.927,61.647,59.633,58.962,55.788,55.269,64.128,68.858,76.894
66.805,61.586,59.603,58.931,55.818,55.33,64.128,68.858,76.894
66.897,61.647,59.633,59.053,55.757,55.269,64.128,68.858,76.894
66.958,61.678,59.664,58.931,55.788,55.3,64.128,68.858,76.894
67.11,61.769,59.694,58.931,55.879,55.33,64.128,68.858,76.894
66.958,61.647,59.572,58.992,55.635,55.208,64.128,68.858,76.894
66.866,61.617,59.603,58.992,55.727,55.269,64.128,68.858,76.894
67.049,61.739,59.694,59.023,55.727,55.269,64.128,68.858,76.894
66.927,61.647,59.633,58.992,55.727,55.269,64.128,68.858,76.894
66.836,61.586,59.572,58.901,55.757,55.239,64.128,68.858,76.894
66.897,61.617,59.633,58.962,55.788,55.3,64.128,68.858,76.894
66.958,61.708,59.694,58.992,55.666,55.239,64.128,68.858,76.894
66.866,61.586,59.603,58.901,55.696,55.269,64.128,68.858,76.894
66.988,61.769,59.694,58.809,55.818,55.33,64.128,68.858,76.894
67.171,61.739,59.603,58.809,55.696,55.208,64.128,68.858,76.894
66.897,61.617,59.603,58.87,55.727,55.208,64.128,68.858,76.894
66.988,61.647,59.633,58.992,55.635,55.208,64.08,68.858,76.894
66.866,61.617,59.603,58.992,55.727,55.239,64.08,68.858,76.894
66.927,61.617,59.603,59.023,55.635,55.177,64.08,68.858,76.894
66.927,61.586,59.603,58.962,55.727,55.269,64.08,68.858,76.894
66.927,61.617,59.633,58.992,55.879,55.422,64.08,68.858,76.894
66.836,61.617,59.633,58.962,55.788,55.361,64.08,68.858,76.894
66.927,61.586,59.603,58.931,55.757,55.3,64.08,68.858,76.894
66.897,61.617,59.603,58.931,55.757,55.3,64.08,68.858,76.894
66.836,61.586,59.633,58.931,55.757,55.33,64.08,68.858,76.894
66.927,61.586,59.664,58.962,55.818,55.3,64.08,68.858,76.894
66.958,61.647,59.633,58.931,55.757,55.269,64.08,68.858,76.894
66.927,61.617,59.664,58.962,55.727,55.269,64.08,68.858,76.894
67.019,61.647,59.633,58.962,55.757,55.239,64.08,68.858,76.894
67.019,61.678,59.633,58.992,55.788,55.269,64.08,68.858,76.894
66.988,61.708,59.755,58.992,55.757,55.3,64.08,68.858,76.894
66.927,61.617,59.633,58.901,55.666,55.208,64.08,68.858,76.894
67.049,61.647,59.725,58.992,55.696,55.208,64.08,68.858,76.894
66.866,61.556,59.664,58.901,55.727,55.33,64.08,68.858,76.894
66.958,61.647,59.633,58.962,55.727,55.208,64.08,68.858,76.894
66.897,61.617,59.603,58.87,55.666,55.269,64.08,68.858,76.894
66.958,61.647,59.664,58.962,55.788,55.33,64.08,68.858,76.894
66.988,61.647,59.633,58.931,55.727,55.208,64.08,68.858,76.894
66.927,61.647,59.664,58.992,55.727,55.269,64.08,68.858,76.894
66.927,61.617,59.664,58.87,55.788,55.3,64.08,68.858,76.894
67.08,61.739,59.694,58.931,55.666,55.239,64.08,68.858,76.894
66.866,61.525,59.572,58.931,55.727,55.269,64.08,68.858,76.894
66.805,61.495,59.511,58.809,55.757,55.269,64.08,68.858,76.894
66.958,61.647,59.694,58.931,55.696,55.208,64.08,68.858,76.894
66.805,61.525,59.542,58.87,55.666,55.239,64.08,68.858,76.894
66.927,61.556,59.633,58.901,55.727,55.33,64.08,68.858,76.894
66.897,61.647,59.664,58.901,55.696,55.269,64.08,68.858,76.894
66.897,61.617,59.664,58.931,55.696,55.208,64.08,68.858,76.894
66.897,61.678,59.694,58.931,55.666,55.208,64.08,68.858,76.894
66.897,61.586,59.633,58.87,55.696,55.269,64.08,68.858,76.894
66.897,61.556,59.603,58.87,55.727,55.269,64.08,68.858,76.894
66.988,61.647,59.694,58.962,55.757,55.239,64.08,68.858,76.894
66.927,61.647,59.664,58.901,55.696,55.269,64.08,68.858,76.894
66.805,61.586,59.633,58.901,55.696,55.208,64.08,68.858,76.894
66.866,61.586,59.664,58.87,55.727,55.208,64.08,68.858,76.894
66.927,61.586,59.603,58.901,55.666,55.147,64.08,68.858,76.894
66.897,61.586,59.603,58.87,55.605,55.239,64.08,68.834,76.843
66.774,61.495,59.603,58.87,55.757,55.269,64.08,68.834,76.843
66.866,61.556,59.633,58.901,55.727,55.269,64.08,68.834,76.843
66.958,61.617,59.694,58.931,55.696,55.269,64.08,68.834,76.843
66.866,61.556,59.633,58.87,55.635,55.239,64.08,68.834,76.843
66.866,61.586,59.664,58.87,55.788,55.3,64.08,68.834,76.843
66.866,61.556,59.603,58.901,55.788,55.3,64.08,68.834,76.843
66.897,61.586,59.633,58.87,55.727,55.239,64.08,68.834,76.843
66.988,61.617,59.694,58.962,55.757,55.239,64.08,68.834,76.843
66.927,61.586,59.664,58.901,55.666,55.208,64.08,68.834,76.843
66.836,61.556,59.603,58.87,55.727,55.239,64.08,68.834,76.843
66.958,61.647,59.694,58.901,55.666,55.177,64.08,68.834,76.843
66.958,61.647,59.664,58.901,55.666,55.239,64.08,68.834,76.843
66.958,61.617,59.664,58.901,55.788,55.269,64.08,68.834,76.843
66.988,61.678,59.725,58.992,55.635,55.208,64.08,68.834,76.843
66.958,61.647,59.694,58.931,55.635,55.208,64.08,68.834,76.843
67.019,61.617,59.664,58.962,55.635,55.208,64.08,68.834,76.843
66.836,61.586,59.633,58.901,55.696,55.239,64.08,68.834,76.843
66.836,61.434,59.481,58.809,55.849,55.361,64.08,68.834,76.843
66.927,61.586,59.572,58.901,55.727,55.269,64.08,68.834,76.843
66.836,61.434,59.572,58.901,55.727,55.239,64.08,68.834,76.843
66.958,61.586,59.664,58.87,55.818,55.33,64.08,68.834,76.843
66.866,61.525,59.603,58.901,55.696,55.239,64.08,68.834,76.843
66.897,61.525,59.664,58.901,55.849,55.3,64.08,68.834,76.843
66.927,61.617,59.603,58.84,55.727,55.239,64.08,68.834,76.843
66.897,61.525,59.603,58.87,55.696,55.239,64.08,68.834,76.843
66.958,61.647,59.694,58.931,55.727,55.269,64.08,68.834,76.843
66.866,61.556,59.633,58.87,55.605,55.147,64.08,68.834,76.843
66.927,61.556,59.603,58.901,55.696,55.177,64.08,68.834,76.843
66.897,61.525,59.633,58.901,55.757,55.3,64.08,68.834,76.843
66.897,61.556,59.664,58.87,55.666,55.208,64.08,68.834,76.843
66.958,61.617,59.664,58.901,55.788,55.3,64.08,68.834,76.843
66.927,61.647,59.664,58.901,55.666,55.177,64.08,68.834,76.843
66.927,61.556,59.633,58.931,55.757,55.269,64.08,68.834,76.843
66.897,61.617,59.847,59.236,55.696,55.269,64.08,68.834,76.843
66.897,61.556,59.694,58.962,55.696,55.239,64.08,68.834,76.843
66.897,61.586,59.694,58.87,55.849,55.361,64.08,68.834,76.843
66.927,61.617,59.664,58.84,55.727,55.3,64.08,68.834,76.843
66.927,61.556,59.664,58.84,55.757,55.3,64.08,68.834,76.843
67.019,61.647,59.694,58.901,55.879,55.391,64.08,68.834,76.843
66.866,61.556,59.603,58.84,55.544,55.177,64.08,68.834,76.843
66.897,61.586,59.694,58.87,55.513,55.055,64.08,68.834,76.843
66.927,61.586,59.664,58.84,55.849,55.33,64.08,68.834,76.843
66.774,61.525,59.633,58.84,55.788,55.269,64.08,68.834,76.843
66.836,61.495,59.603,58.84,55.757,55.239,64.08,68.834,76.843
