"N","Time","avg(f)","max(f)"
3257,7.9494,97.638,171.93
3257,7.9626,97.613,169
3257,7.9757,97.582,166.26
3257,7.9889,97.65,163.7
3257,8.0021,97.91,170.13
3257,8.0152,97.91,167.43
3257,8.0284,97.868,164.9
3257,8.0416,97.835,162.53
3257,8.0548,97.802,160.3
3257,8.0679,97.895,159.32
3257,8.0811,98.096,161.16
3257,8.0943,98.066,159.64
3257,8.1075,98.027,158.18
3257,8.1207,97.997,156.79
3257,8.1339,97.97,155.46
3257,8.1472,98.044,160.87
3257,8.1604,98.187,165.37
3257,8.1736,98.158,163.62
3257,8.1868,98.126,161.94
3257,8.2,98.087,160.34
3257,8.2133,98.058,158.82
3257,8.2265,98.164,165
3257,8.2398,98.34,162.8
3257,8.253,98.305,161.33
3257,8.2663,98.27,159.92
3257,8.2795,98.24,158.56
3257,8.2928,98.223,157.26
3257,8.306,98.402,157.24
3257,8.3193,98.484,164.23
3257,8.3326,98.459,162
3257,8.3459,98.435,159.92
3257,8.3591,98.406,158.66
3257,8.3724,98.376,157.51
3257,8.3857,98.522,160.37
3257,8.399,98.636,165.13
3257,8.4123,98.604,162.97
3257,8.4256,98.573,160.96
3257,8.4389,98.543,159.66
3257,8.4522,98.524,158.54
3257,8.4655,98.745,168.99
3257,8.4789,98.799,166.72
3257,8.4922,98.769,164.61
3257,8.5055,98.739,162.63
3257,8.5188,98.714,160.79
3257,8.5322,98.73,159.06
3257,8.5455,98.958,159.54
3257,8.5589,99.033,166.8
3257,8.5722,99.01,165.15
3257,8.5856,98.982,163.57
3257,8.5989,98.96,162.07
3257,8.6123,98.991,160.63
3257,8.6257,99.356,161.6
3257,8.639,99.401,162.71
3257,8.6524,99.368,160.38
3257,8.6658,99.334,158.2
3257,8.6792,99.296,156.5
3257,8.6926,99.336,158.78
3257,8.706,99.575,161.88
3257,8.7194,99.6,166.21
3257,8.7328,99.56,163.56
3257,8.7462,99.526,161.09
3257,8.7596,99.498,159.33
3257,8.773,99.567,158.4
3257,8.7864,99.83,166.82
3257,8.7999,99.832,165.32
3257,8.8133,99.792,163.89
3257,8.8267,99.755,162.51
3257,8.8402,99.72,161.18
3257,8.8536,99.797,164.22
3257,8.8671,99.982,173.21
3257,8.8805,99.95,170.6
3257,8.894,99.913,168.15
3257,8.9074,99.879,165.86
3257,8.9209,99.847,163.71
3257,8.9344,99.937,163.05
3257,8.9479,100.07,164.08
3257,8.9613,100.04,162.46
3257,8.9748,100,160.92
