"N","Time","avg(f)","max(f)"
3257,23.815,153.02,473.4
3257,23.857,152.7,467.01
3257,23.899,153.51,483
3257,23.942,153.14,473.09
3257,23.984,152.82,466.69
3257,24.027,153.63,482.68
3257,24.069,153.26,472.76
3257,24.112,152.94,466.37
3257,24.154,153.75,482.34
3257,24.197,153.38,472.43
3257,24.24,153.06,466.03
3257,24.283,153.87,482
3257,24.326,153.5,472.09
3257,24.369,153.18,465.69
3257,24.412,153.99,481.64
3257,24.455,153.62,471.74
3257,24.499,153.3,465.33
3257,24.542,154.11,481.28
3257,24.585,153.74,471.38
3257,24.629,153.42,464.96
3257,24.672,154.22,480.9
3257,24.716,153.85,471
3257,24.76,153.53,464.59
3257,24.804,154.34,480.52
3257,24.848,153.97,470.62
3257,24.891,153.65,464.2
3257,24.936,154.45,480.12
3257,24.98,154.08,470.23
3257,25.024,153.76,463.8
3257,25.068,154.56,479.71
3257,25.113,154.19,469.82
3257,25.157,153.87,463.39
3257,25.202,154.67,479.29
3257,25.246,154.3,469.4
3257,25.291,153.98,462.97
3257,25.336,154.78,478.86
3257,25.381,154.41,468.98
3257,25.426,154.09,462.54
3257,25.471,154.89,478.42
3257,25.516,154.52,468.54
3257,25.561,154.2,462.1
3257,25.606,155,477.97
3257,25.652,154.63,468.09
3257,25.697,154.3,461.65
3257,25.743,155.11,477.51
3257,25.788,154.73,467.63
3257,25.834,154.41,461.18
3257,25.88,155.21,477.03
3257,25.926,154.84,467.16
3257,25.972,154.51,460.71
3257,26.018,155.31,476.55
3257,26.064,154.94,466.68
3257,26.111,154.61,460.22
3257,26.157,155.41,476.05
3257,26.204,155.04,466.18
3257,26.25,154.71,459.72
3257,26.297,155.51,475.54
3257,26.344,155.14,465.67
3257,26.391,154.81,459.21
3257,26.438,155.61,475.02
3257,26.485,155.24,465.15
3257,26.532,154.91,458.69
3257,26.579,155.71,474.49
3257,26.626,155.33,464.62
3257,26.674,155,458.15
3257,26.722,155.8,473.94
3257,26.769,155.43,464.08
3257,26.817,155.1,457.6
3257,26.865,155.9,473.38
3257,26.913,155.52,463.52
3257,26.961,155.19,457.04
3257,27.009,155.99,472.81
