"N","Time","avg(f)"
1,23.202,131.15
1,23.255,130.08
1,23.309,129.12
1,23.362,142.18
1,23.416,137.63
1,23.47,134.78
1,23.524,158.57
1,23.578,149.52
1,23.632,144.3
1,23.686,167.83
1,23.741,157.33
1,23.795,151.13
1,23.85,148.54
1,23.904,146.03
1,23.959,143.63
1,24.014,141.53
1,24.069,139.72
1,24.125,138.15
1,24.18,136.77
1,24.235,135.54
1,24.291,134.44
1,24.347,133.43
1,24.403,132.51
1,24.459,131.68
1,24.515,130.91
1,24.571,135.57
1,24.627,133.77
1,24.684,132.67
1,24.74,156.85
1,24.797,148.6
1,24.854,143.92
1,24.911,141.12
1,24.968,139.27
1,25.025,137.72
1,25.083,136.39
1,25.14,135.23
1,25.198,134.2
1,25.256,133.29
1,25.314,132.46
1,25.372,131.7
1,25.43,131.01
1,25.489,141.46
1,25.547,137.91
1,25.606,135.6
1,25.665,159.15
1,25.724,150.37
1,25.783,145.48
1,25.842,168.86
1,25.901,158.61
1,25.961,152.74
1,26.021,162.7
1,26.081,155.97
1,26.141,151.59
1,26.201,148.42
1,26.261,145.97
1,26.322,143.99
1,26.382,142.33
1,26.443,140.91
1,26.504,139.67
1,26.565,138.58
1,26.627,151.32
1,26.688,146.17
1,26.75,143.16
1,26.812,141.07
1,26.874,139.48
1,26.936,138.19
1,26.998,154.06
1,27.061,147.26
1,27.124,143.48
1,27.186,141.07
1,27.25,139.37
1,27.313,138.04
1,27.376,136.96
1,27.44,136.04
1,27.504,135.24
1,27.568,134.52
1,27.632,149.1
1,27.696,143.59
1,27.761,140.42
1,27.826,163.37
1,27.891,154.16
1,27.956,149.12
1,28.021,172.14
1,28.087,161.7
1,28.152,155.84
1,28.218,162.99
1,28.285,157.21
1,28.351,153.3
1,28.418,150.44
1,28.484,148.22
1,28.551,146.41
1,28.619,144.9
1,28.686,143.58
1,28.754,142.43
1,28.822,141.39
1,28.89,140.57
1,28.958,139.87
1,29.027,139.22
1,29.096,162.34
1,29.165,153.9
1,29.234,149.37
1,29.304,155.31
1,29.374,150.56
1,29.444,147.7
1,29.514,145.69
1,29.584,144.16
1,29.655,142.91
1,29.726,141.85
1,29.798,140.92
1,29.869,140.1
1,29.941,139.36
1,30.013,138.68
1,30.086,138.06
1,30.158,137.48
1,30.231,140.75
1,30.304,139.65
1,30.378,138.7
1,30.452,161.84
1,30.526,153.41
1,30.6,148.98
1,30.675,171.58
1,30.75,161.39
1,30.825,155.88
1,30.901,168.66
1,30.977,160.54
1,31.053,155.75
1,31.13,152.55
1,31.206,150.2
1,31.284,148.37
1,31.361,146.87
1,31.439,146.77
1,31.517,146.18
1,31.596,145.27
1,31.675,168.32
1,31.754,159.5
1,31.834,154.82
1,31.914,152
1,31.994,150.69
1,32.075,149.32
1,32.156,148.11
1,32.237,147.13
1,32.319,146.19
1,32.402,145.3
1,32.484,144.47
1,32.568,143.69
1,32.651,142.97
1,32.735,142.29
1,32.819,141.65
1,32.904,141.05
1,32.99,144.27
1,33.075,143.09
1,33.161,142.11
1,33.248,163.94
1,33.335,155.06
1,33.423,150.58
1,33.511,172.45
1,33.599,162.26
1,33.689,156.96
1,33.778,164.91
1,33.868,158.97
1,33.959,155.29
1,34.05,152.75
1,34.142,150.84
1,34.234,149.32
1,34.327,148.05
1,34.42,146.96
1,34.514,145.99
1,34.609,145.12
1,34.704,153.53
1,34.8,149.92
1,34.897,147.72
1,34.994,169.63
1,35.092,160.31
1,35.19,155.61
1,35.289,171.27
1,35.389,161.55
1,35.49,156.75
1,35.591,154.01
1,35.694,152.17
1,35.796,150.73
1,35.9,149.52
1,36.005,148.46
1,36.11,147.51
1,36.216,146.66
1,36.323,145.88
1,36.431,145.16
1,36.54,144.5
1,36.65,143.95
1,36.76,143.46
1,36.872,143
1,36.985,154.53
1,37.099,149.31
1,37.214,146.86
1,37.329,168.28
1,37.447,158.93
1,37.565,154.48
