"N","Time","avg(f)","max(f)"
1,33.369,153.57,153.57
1,33.418,153.2,153.2
1,33.467,152.84,152.84
1,33.516,152.49,152.49
1,33.565,160.64,160.64
1,33.614,159.76,159.76
1,33.663,158.94,158.94
1,33.712,157.97,157.97
1,33.761,157.3,157.3
1,33.81,156.66,156.66
1,33.859,156.06,156.06
1,33.908,155.49,155.49
1,33.957,156.98,156.98
1,34.006,156.36,156.36
1,34.055,155.77,155.77
1,34.104,158.6,158.6
1,34.153,157.86,157.86
1,34.202,157.17,157.17
1,34.251,156.53,156.53
1,34.3,155.94,155.94
1,34.349,163.6,163.6
1,34.398,162.53,162.53
1,34.447,161.53,161.53
1,34.496,160.43,160.43
1,34.545,159.63,159.63
1,34.594,158.87,158.87
1,34.643,158.17,158.17
1,34.692,157.5,157.5
1,34.741,158.62,158.62
1,34.79,157.89,157.89
1,34.839,157.22,157.22
1,34.888,156.59,156.59
1,34.937,156,156
1,34.986,155.45,155.45
1,35.035,154.93,154.93
1,35.084,154.44,154.44
1,35.133,157.05,157.05
1,35.182,156.51,156.51
1,35.231,156,156
1,35.28,155.5,155.5
1,35.329,155.02,155.02
1,35.378,155.01,155.01
1,35.427,154.61,154.61
1,35.476,154.21,154.21
1,35.525,160.11,160.11
1,35.574,159.27,159.27
1,35.623,158.49,158.49
1,35.672,157.77,157.77
1,35.721,157.1,157.1
1,35.77,157.68,157.68
1,35.819,157.05,157.05
1,35.868,156.46,156.46
1,35.917,158.78,158.78
1,35.966,158.17,158.17
1,36.015,157.58,157.58
1,36.064,157.01,157.01
1,36.113,156.48,156.48
1,36.162,156.54,156.54
1,36.211,156.07,156.07
1,36.26,155.61,155.61
1,36.309,161.13,161.13
1,36.358,160.27,160.27
1,36.407,159.47,159.47
1,36.456,158.73,158.73
1,36.505,158.04,158.04
1,36.554,157.5,157.5
1,36.603,156.94,156.94
1,36.652,156.41,156.41
1,36.701,156.39,156.39
1,36.75,155.94,155.94
1,36.799,155.51,155.51
1,36.848,155.11,155.11
1,36.897,154.71,154.71
1,36.946,157.05,157.05
1,36.995,156.6,156.6
1,37.044,156.17,156.17
1,37.093,155.83,155.83
1,37.142,155.46,155.46
1,37.191,155.1,155.1
1,37.24,154.75,154.75
1,37.289,154.4,154.4
1,37.338,159.54,159.54
1,37.387,158.8,158.8
1,37.436,158.12,158.12
1,37.485,157.75,157.75
1,37.534,157.26,157.26
1,37.583,156.79,156.79
1,37.632,156.34,156.34
1,37.681,155.91,155.91
1,37.73,158.07,158.07
1,37.779,157.59,157.59
1,37.828,157.13,157.13
1,37.877,156.53,156.53
1,37.926,156.16,156.16
1,37.975,155.8,155.8
1,38.024,155.44,155.44
1,38.073,155.09,155.09
1,38.122,157.82,157.82
1,38.171,157.27,157.27
1,38.22,156.75,156.75
1,38.269,156.26,156.26
1,38.318,155.81,155.81
1,38.367,155.38,155.38
1,38.416,154.97,154.97
1,38.465,154.59,154.59
1,38.514,154.37,154.37
1,38.563,154.07,154.07
1,38.612,153.78,153.78
1,38.661,153.5,153.5
1,38.71,153.22,153.22
1,38.759,152.9,152.9
1,38.808,152.65,152.65
1,38.857,152.4,152.4
1,38.906,157.52,157.52
1,38.955,156.91,156.91
1,39.004,156.35,156.35
1,39.053,155.82,155.82
1,39.102,155.33,155.33
1,39.151,157.12,157.12
1,39.2,156.56,156.56
1,39.249,156.03,156.03
1,39.298,155.68,155.68
1,39.347,155.32,155.32
1,39.396,154.97,154.97
1,39.445,154.63,154.63
1,39.494,154.3,154.3
1,39.543,153.78,153.78
1,39.592,153.51,153.51
1,39.641,153.24,153.24
1,39.69,157.79,157.79
1,39.739,157.24,157.24
1,39.788,156.71,156.71
1,39.837,156.22,156.22
1,39.886,155.76,155.76
1,39.935,156.3,156.3
1,39.984,155.84,155.84
1,40.033,155.42,155.42
1,40.082,154.81,154.81
1,40.131,154.47,154.47
1,40.18,154.15,154.15
1,40.229,153.84,153.84
1,40.278,153.54,153.54
1,40.327,153.56,153.56
1,40.376,153.33,153.33
1,40.425,153.09,153.09
1,40.474,153.77,153.77
1,40.523,153.5,153.5
1,40.572,153.24,153.24
1,40.621,152.98,152.98
1,40.67,152.74,152.74
1,40.719,156.52,156.52
1,40.768,156.01,156.01
1,40.817,155.54,155.54
1,40.866,155.33,155.33
1,40.915,154.95,154.95
1,40.964,154.58,154.58
1,41.013,154.23,154.23
1,41.062,153.9,153.9
1,41.111,155.18,155.18
1,41.16,154.84,154.84
1,41.209,154.51,154.51
1,41.258,154.96,154.96
1,41.307,154.6,154.6
1,41.356,154.26,154.26
1,41.405,153.94,153.94
1,41.454,153.62,153.62
1,41.503,156.86,156.86
1,41.552,156.32,156.32
