"N","Time","avg(f)"
1,20.37,108.32
1,20.419,107.55
1,20.467,106.83
1,20.515,106.14
1,20.563,105.5
1,20.612,104.9
1,20.66,104.33
1,20.709,103.79
1,20.758,103.3
1,20.806,198.5
1,20.855,181.29
1,20.904,167.07
1,20.953,160.42
1,21.002,154.22
1,21.051,148.39
1,21.101,143.24
1,21.15,138.79
1,21.2,134.97
1,21.249,131.68
1,21.299,128.83
1,21.348,126.34
1,21.398,124.15
1,21.448,122.21
1,21.498,120.47
1,21.548,118.92
1,21.598,117.51
1,21.649,116.23
1,21.699,115.06
1,21.749,113.99
1,21.8,113.01
1,21.851,112.1
1,21.901,111.27
1,21.952,110.53
1,22.003,109.83
1,22.054,109.2
1,22.105,108.63
1,22.156,108.11
1,22.208,107.62
1,22.259,107.17
1,22.311,106.75
1,22.362,106.35
1,22.414,105.97
1,22.466,105.61
1,22.518,105.29
1,22.57,190.17
1,22.622,169.88
1,22.674,155.82
1,22.726,194.49
1,22.779,177.01
1,22.831,164.75
1,22.884,155.71
1,22.937,148.81
1,22.989,143.39
1,23.042,139.02
1,23.095,135.41
1,23.149,132.38
1,23.202,129.78
1,23.255,127.53
1,23.309,125.55
1,23.362,123.8
1,23.416,122.23
1,23.47,120.81
1,23.524,119.53
1,23.578,118.37
1,23.632,117.31
1,23.686,116.34
1,23.741,115.47
1,23.795,114.69
1,23.85,113.99
1,23.904,113.34
1,23.959,112.74
1,24.014,112.18
1,24.069,111.65
1,24.125,111.15
1,24.18,110.69
1,24.235,110.24
1,24.291,109.82
1,24.347,109.42
1,24.403,109.04
1,24.459,108.67
1,24.515,108.31
1,24.571,107.97
1,24.627,110.06
1,24.684,113.68
1,24.74,114.53
1,24.797,211.14
1,24.854,192.23
1,24.911,176.74
1,24.968,164.92
1,25.025,155.96
1,25.083,149.05
1,25.14,143.61
1,25.198,139.23
1,25.256,135.63
1,25.314,132.61
1,25.372,130.05
1,25.43,127.84
1,25.489,125.92
1,25.547,124.45
1,25.606,123.22
1,25.665,122.31
1,25.724,121.51
1,25.783,120.76
1,25.842,120.03
1,25.901,119.32
1,25.961,118.62
1,26.021,117.95
1,26.081,117.3
1,26.141,116.68
1,26.201,116.07
1,26.261,115.49
1,26.322,114.94
1,26.382,114.41
1,26.443,113.9
1,26.504,113.42
1,26.565,112.97
1,26.627,112.54
1,26.688,112.33
1,26.75,112.09
