"N","Time","avg(f)"
1,39.795,134.35
1,39.943,132.2
1,40.093,130.44
1,40.245,128.97
1,40.4,127.72
1,40.558,126.62
1,40.718,125.66
1,40.881,124.8
1,41.048,124.02
1,41.218,123.31
1,41.392,122.66
1,41.569,122.07
1,41.75,121.51
1,41.936,121
1,42.126,120.54
1,42.322,120.12
1,42.522,132.83
1,42.729,129.8
1,42.942,127.6
1,43.162,126
1,43.39,124.77
1,43.626,123.76
1,43.872,122.92
1,44.129,122.2
1,44.398,121.56
1,44.681,120.99
1,44.981,120.45
1,45.3,119.95
1,45.643,119.47
1,46.016,119.1
1,46.428,118.78
1,46.89,118.46
1,47.426,167.25
1,48.08,135.36
1,48.957,125.29
1,50.457,120.45
